"slug","symbol","date","open","close","market_cap","rank","ret","cum_ret","log_ret","cum_log_ret","Code","market_cap_category"
"fio-protocol","FIO",2020-10-05,0.11,0.11,9888416.25,780,0,-0.11,0,-0.12,"BR2020","Under 50M"
"stasis-euro","EURS",2024-04-03,1.08,1.08,134521093.3,368,0,-0.04,0,-0.06,"PB2024","Under 500M"
"ontology","ONT",2019-02-12,0.58,0.58,188337677.9,194,0,-0.78,0,-1.53,"PB2020","Under 500M"
"htx-token","HT",2023-06-03,2.97,2.95,478707531.2,451,-0.01,1.57,-0.01,0.69,"PB2024","Under 500M"
"bitmax-token","ASD",2020-09-03,0.07,0.06,38664557.6,723,-0.14,0.41,-0.15,0.32,"BR2020","Under 50M"
"beldex","BDX",2022-06-17,0.06,0.07,0,256,0.17,0.39,0.15,0.24,"CW2020","Under 50M"
"dextools","DEXT",2021-07-15,0.21,0.2,19121774.39,524,-0.05,9.98,-0.05,2.38,"BR2020","Under 50M"
"lcx","LCX",2022-11-19,0.05,0.04,33451776.47,264,-0.2,8319.71,-0.22,8.98,"CW2020","Under 50M"
"orbs","ORBS",2021-09-21,0.12,0.1,231178970.6,399,-0.17,2.42,-0.18,1.24,"BR2020","Under 500M"
"aelf","ELF",2021-01-03,0.11,0.11,57937509.22,159,0,-0.87,0,-2.03,"BR2020","Under 100M"
"stader","SD",2022-07-10,0.49,0.46,0,859,-0.06,-0.94,-0.06,-2.82,"CW2020","Under 50M"
"bancor","BNT",2023-06-04,0.41,0.41,64252279.93,460,0,-0.99,0,-4.55,"PB2024","Under 100M"
"ergo","ERG",2018-04-27,5.6,5.7,2266048.23,429,0.02,3.06,0.02,1.34,"CW2016","Under 50M"
"seedify-fund","SFUND",2023-02-13,1.02,1,47187096.32,320,-0.02,0.01,-0.02,0.13,"PB2024","Under 50M"
"dragonchain","DRGN",2021-07-21,0.08,0.08,29747429.63,755,0,1.11,0,0.71,"BR2020","Under 50M"
"ternoa","CAPS",2021-07-03,0.08,0.09,0,807,0.12,0.68,0.12,0.52,"BR2020","Under 50M"
"ampleforth","AMPL",2023-04-19,1.11,1.03,47525482.49,747,-0.07,-0.74,-0.07,-1.18,"PB2024","Under 50M"
"cannation","BTCP",2017-09-23,0.02,0.03,70745.26,552,0.5,23.66,0.41,3.23,"CW2016","Under 50M"
"zeebu","ZBU",2023-09-18,0.85,0.85,0,211,0,-0.02,0,-0.02,"PB2024","Under 50M"
"monacoin","MONA",2017-12-13,13.84,14.4,806118462.5,823,0.04,668.85,0.04,6.59,"CW2016","Under 1B"
"counterparty","XCP",2017-12-03,22.5,23.98,62772664.02,817,0.07,0.81,0.06,0.68,"CW2016","Under 100M"
"veruscoin","VRSC",2023-09-13,0.43,0.44,32474218.33,531,0.02,3.13,0.02,1.44,"PB2024","Under 50M"
"enzyme","MLN",2018-09-06,13.67,12.12,7265087.64,579,-0.11,-0.65,-0.12,-0.82,"CW2016","Under 50M"
"komodo","KMD",2017-02-14,0.13,0.12,12068616.69,586,-0.08,0.09,-0.08,0.09,"CW2016","Under 50M"
"monacoin","MONA",2021-02-19,2.52,2.63,172740694.9,823,0.04,101.65,0.04,4.8,"BR2020","Under 500M"
"syntropy","NOIA",2023-10-31,0.03,0.03,18287859.67,386,0,41.8,0,3.74,"PB2024","Under 50M"
"ren","REN",2020-07-21,0.17,0.16,140601754.8,541,-0.06,78.19,-0.06,4.42,"BR2020","Under 500M"
"bella-protocol","BEL",2023-01-03,0.4,0.4,19097028.08,564,0,-0.94,0,-2.86,"PB2024","Under 50M"
"stafi","FIS",2022-04-06,0.81,0.69,41855334.01,718,-0.15,-0.65,-0.16,-1.04,"CW2020","Under 50M"
"paraswap","PSP",2022-12-07,0.03,0.03,2286973.03,809,0,0.05,0,-0.02,"PB2024","Under 50M"
"chainlink","LINK",2021-07-27,18.05,19.5,8609274873,16,0.08,71.07,0.08,4.34,"BR2020","Under 10B"
"ontology-gas","ONG",2021-10-13,1.19,1.25,328676623.6,257,0.05,-0.31,0.05,-0.29,"BR2020","Under 500M"
"bora","BORA",2021-02-21,0.19,0.18,157008780.7,324,-0.05,547.96,-0.05,6.29,"BR2020","Under 500M"
"nem","XEM",2024-04-04,0.04,0.05,420364529.7,186,0.25,72.48,0.22,4.38,"PB2024","Under 500M"
"trias-token","TRIAS",2022-01-13,7.97,7.44,11907922.14,445,-0.07,3.62,-0.07,1.56,"CW2020","Under 50M"
"neo","NEO",2020-05-24,10.24,9.73,686324961.7,69,-0.05,12.95,-0.05,2.67,"BR2020","Under 1B"
"alchemix","ALCX",2021-08-13,381.68,433.84,123069003.6,583,0.14,0.35,0.13,0.33,"BR2020","Under 500M"
"fox-token","FOX",2021-03-23,0.39,0.41,0,736,0.05,-0.29,0.05,-0.36,"CW2020","Under 50M"
"iotex","IOTX",2022-02-07,0.08,0.09,849093907.8,124,0.12,125.25,0.12,4.78,"CW2020","Under 1B"
"aelf","ELF",2023-10-29,0.36,0.37,250933414.7,159,0.03,-0.58,0.03,-0.91,"PB2024","Under 500M"
"opulous","OPUL",2024-03-13,0.2,0.18,52116768.26,595,-0.1,-0.83,-0.11,-1.76,"PB2024","Under 100M"
"safepal","SFP",2022-06-07,0.41,0.41,44394989.16,171,0,-0.63,0,-0.97,"CW2020","Under 50M"
"monero","XMR",2016-02-05,0.51,0.5,5423685.23,48,-0.02,-0.74,-0.02,-1.23,"PB2016","Under 50M"
"arianee-protocol","ARIA20",2023-06-16,0.25,0.26,7068209.16,864,0.04,-0.6,0.04,-0.78,"PB2024","Under 50M"
"horizen","ZEN",2019-06-04,10.48,9.59,63251719.63,373,-0.08,-0.41,-0.09,-0.47,"PB2020","Under 100M"
"metisdao","METIS",2021-09-21,35.04,31.27,39411325.69,179,-0.11,2.39,-0.11,1.26,"BR2020","Under 50M"
"rarible","RARI",2023-10-31,0.97,0.94,14961843.06,465,-0.03,0.25,-0.03,0.02,"PB2024","Under 50M"
"rocket-vault-rocketx","RVF",2021-06-13,0.07,0.06,0,714,-0.14,-0.94,-0.15,-2.78,"CW2020","Under 50M"
"singularitydao","SDAO",2023-02-18,0.85,0.79,44786381.04,582,-0.07,0.16,-0.07,0.22,"PB2024","Under 50M"
"steth","stETH",2021-04-18,2335.57,2210.6,503361336.4,201,-0.05,2.76,-0.05,1.32,"CW2020","Under 1B"
"1inch","1INCH",2021-03-05,3.83,3.74,539485886.2,135,-0.02,1.44,-0.02,0.89,"CW2020","Under 1B"
"aragon","ANT",2023-02-05,3.1,2.91,116505042.3,184,-0.06,0.49,-0.06,0.43,"PB2024","Under 500M"
"magic-token","MAGIC",2023-03-08,1.39,1.27,268487110.2,282,-0.09,4.55,-0.09,1.73,"PB2024","Under 500M"
"sui","SUI",2024-01-05,0.85,0.9,988373544,61,0.06,-0.41,0.06,-0.48,"PB2024","Under 1B"
"cronos","CRO",2022-06-29,0.12,0.12,2955195401,30,0,3.77,0,1.56,"CW2020","Under 10B"
"viction","VIC",2020-09-10,0.64,0.68,48966768.24,525,0.06,-0.27,0.06,-0.09,"BR2020","Under 50M"
"usd-coin","USDC",2021-08-11,1,1,27978307289,6,0,0.02,0,0.03,"BR2020","Under 50B"
"fox-token","FOX",2022-09-07,0.06,0.06,22861495.19,736,0,-0.9,0,-2.36,"CW2020","Under 50M"
"braintrust","BTRST",2021-10-11,9.04,10.36,0,295,0.15,-0.68,0.14,-1.13,"BR2020","Under 50M"
"coin98","C98",2021-11-12,3.9,3.76,696149966.1,267,-0.04,3.71,-0.04,1.58,"CW2020","Under 1B"
"cyberconnect","CYBER",2023-09-15,5.07,5.49,60640540,301,0.08,-0.72,0.08,-1.29,"PB2024","Under 100M"
"deso","DESO",2024-01-10,40.26,42.75,379800435.5,254,0.06,-0.75,0.06,-1.28,"PB2024","Under 500M"
"swissborg","BORG",2022-10-19,0.19,0.19,190688211,300,0,38.12,0,3.77,"CW2020","Under 500M"
"lcx","LCX",2024-02-21,0.26,0.25,192574004.6,264,-0.04,65993.51,-0.04,11.06,"PB2024","Under 500M"
"pstake-finance","PSTAKE",2022-12-26,0.07,0.07,3057416.17,708,0,-0.91,0,-2.46,"PB2024","Under 50M"
"frontier","FRONT",2021-09-24,1.31,1.2,77314851.82,495,-0.08,0.33,-0.09,0.36,"BR2020","Under 100M"
"enjin-coin","ENJ",2018-06-27,0.05,0.05,41252344.51,143,0,5.02,0,1.75,"CW2016","Under 50M"
"decred","DCR",2017-02-02,2.51,2.6,9662922.9,185,0.04,2.73,0.04,1.29,"CW2016","Under 50M"
"vectorspace-ai","VXV",2020-06-20,0.13,0.11,0,686,-0.15,2.51,-0.17,1.23,"BR2020","Under 50M"
"cardano","ADA",2019-11-03,0.04,0.04,1087128848,10,0,3.09,0,1.46,"PB2020","Under 10B"
"stargate-finance","STG",2022-06-19,0.4,0.4,0,422,0,-0.78,0,-1.55,"CW2020","Under 50M"
"avinoc","AVINOC",2023-03-21,0.21,0.21,83589740.86,741,0,0.73,0,0.56,"PB2024","Under 100M"
"radix","EXRD",2023-06-23,0.07,0.07,53762547.88,695,0,-0.5,0,-0.67,"PB2024","Under 100M"
"chromia","CHR",2022-12-06,0.12,0.12,68795796.12,241,0,328.37,0,5.88,"PB2024","Under 100M"
"qtum","QTUM",2021-01-31,3.3,3.28,319790346,163,-0.01,-0.52,-0.01,-0.67,"BR2020","Under 500M"
"threshold","T",2023-02-02,0.05,0.05,409871485.3,191,0,-0.49,0,-0.62,"PB2024","Under 500M"
"metal","MTL",2022-11-30,0.74,0.77,50957801.31,406,0.04,-0.71,0.04,-1.43,"CW2020","Under 100M"
"flow","FLOW",2023-03-07,1.05,1.01,1051106741,64,-0.04,-0.89,-0.04,-2.22,"PB2024","Under 10B"
"okb","OKB",2021-07-17,10.96,10.77,646261788.8,36,-0.02,5.47,-0.02,1.9,"BR2020","Under 1B"
"zcash","ZEC",2020-02-09,70.07,71.11,633321938.2,173,0.01,-0.97,0.01,-3.39,"PB2020","Under 1B"
"loopring","LRC",2022-11-14,0.24,0.25,331636863.6,177,0.04,11.02,0.04,2.6,"CW2020","Under 500M"
"braintrust","BTRST",2021-11-27,4.87,4.92,394838152.4,295,0.01,-0.85,0.01,-1.88,"CW2020","Under 500M"
"ichi","ICHI",2023-11-28,1.59,1.63,11447702.99,865,0.03,-0.62,0.02,-0.95,"PB2024","Under 50M"
"wemix","WEMIX",2021-07-01,0.19,0.18,0,118,-0.05,-0.59,-0.05,-0.86,"CW2020","Under 50M"
"moon-tropica","CAH",2024-02-07,5.98,7.61,17020900.45,585,0.27,14.21,0.24,2.72,"PB2024","Under 50M"
"propy","PRO",2019-12-09,0.08,0.08,3932050.19,232,0,-0.89,0,-2.25,"PB2020","Under 50M"
"icon","ICX",2018-03-21,2.67,3.47,1342485344,252,0.3,7.91,0.26,2.24,"CW2016","Under 10B"
"firo","FIRO",2021-10-06,7.44,7.6,94077435.54,839,0.02,9.45,0.02,2.41,"BR2020","Under 100M"
"fantom","FTM",2023-05-19,0.37,0.37,1033897349,50,0,141.87,0,4.95,"PB2024","Under 10B"
"bakerytoken","BAKE",2023-07-04,0.12,0.12,34117808.15,507,0,9.2,0,2.26,"PB2024","Under 50M"
"unifi-protocol-dao","UNFI",2023-02-16,5.99,5.84,28905367.62,735,-0.03,0.16,-0.03,0.13,"PB2024","Under 50M"
"truefi-token","TRU",2021-05-26,0.36,0.36,50456917.94,384,0,-0.14,0,-0.13,"CW2020","Under 100M"
"ark","ARK",2017-10-15,2.84,2.86,280638973.5,345,0.01,123.73,0.01,4.79,"BR2016","Under 500M"
"adx-net","ADX",2019-06-12,0.17,0.17,12642930.6,756,0,-0.81,0,-1.56,"PB2020","Under 50M"
"iota","IOTA",2017-09-06,0.61,0.74,2061474768,102,0.21,0.27,0.19,0.27,"CW2016","Under 10B"
"status","SNT",2021-10-09,0.1,0.1,340068031.4,331,0,2982.59,0,8.04,"BR2020","Under 500M"
"groestlcoin","GRS",2017-06-05,0.06,0.07,4635525.97,632,0.17,268.2,0.15,5.6,"CW2016","Under 50M"
"beldex","BDX",2022-05-29,0.08,0.08,0,256,0,0.57,0,0.37,"CW2020","Under 50M"
"synapse-2","SYN",2021-12-12,1.67,1.82,0,296,0.09,-0.01,0.09,-0.02,"CW2020","Under 50M"
"usdj","USDJ",2022-07-25,1,1,14867685.04,312,0,-0.08,0,-0.06,"CW2020","Under 50M"
"derace","DERC",2022-12-29,0.14,0.13,10549517.1,710,-0.07,-0.84,-0.07,-1.71,"PB2024","Under 50M"
"prom","PROM",2024-04-22,10.96,11.51,210144091.8,297,0.05,28.84,0.05,3.45,NA,"Under 500M"
"quantum-resistant-ledger","QRL",2017-07-30,0.33,0.31,15882776,860,-0.06,-0.57,-0.06,-0.83,"CW2016","Under 50M"
"phala-network","PHA",2022-05-11,0.19,0.12,32947640.14,365,-0.37,-0.42,-0.46,-0.63,"CW2020","Under 50M"
"horizen","ZEN",2019-02-14,4.71,4.51,26209283.3,373,-0.04,-0.72,-0.04,-1.23,"PB2020","Under 50M"
"sushiswap","SUSHI",2022-12-17,0.98,1.02,226822162.7,251,0.04,-0.74,0.04,-1.41,"PB2024","Under 500M"
"ipverse-eth","IPV",2024-04-23,1.72,1.71,256064822.1,244,-0.01,-0.86,-0.01,-1.94,NA,"Under 500M"
"htx-token","HT",2021-07-23,8.88,8.97,1505052284,451,0.01,5.5,0.01,1.83,"BR2020","Under 10B"
"monacoin","MONA",2017-06-06,0.29,0.3,15320427.41,823,0.03,12.46,0.03,2.63,"CW2016","Under 50M"
"paid-network","PAID",2021-07-06,0.37,0.37,30991644.83,669,0,-0.24,0,-0.26,"BR2020","Under 50M"
"isiklar-coin","ISIKC",2022-06-06,0.35,0.34,1808638.6,667,-0.03,0.1,-0.03,0.14,"CW2020","Under 50M"
"paxos-standard","USDP",2023-02-04,1,1,880736350.6,360,0,-0.01,0,0,"PB2024","Under 1B"
"civic","CVC",2022-09-13,0.15,0.14,140550052.7,313,-0.07,21.87,-0.07,3.29,"CW2020","Under 500M"
"assemble-protocol","ASM",2021-12-17,0.1,0.09,62253921.27,612,-0.1,11.48,-0.11,2.58,"CW2020","Under 100M"
"zcash","ZEC",2017-04-15,71.91,72.87,79764352.07,173,0.01,-0.97,0.01,-3.35,"CW2016","Under 100M"
"alchemy-pay","ACH",2023-04-23,0.03,0.03,170494308.4,234,0,1.91,0,1.06,"PB2024","Under 500M"
"games-for-a-living","GFAL",2023-12-07,0.05,0.05,66003176.1,580,0,4.6,0,1.73,"PB2024","Under 100M"
"usdj","USDJ",2023-07-24,1.11,1.1,300508799,312,-0.01,0.03,-0.01,0.05,"PB2024","Under 500M"
"multi-collateral-dai","DAI",2020-07-31,1.03,1.03,373614642.9,22,0,0.05,0,0.07,"BR2020","Under 500M"
"shentu","CTK",2021-02-01,0.92,0.98,34088240.49,453,0.07,-0.39,0.06,-0.49,"BR2020","Under 50M"
"pstake-finance","PSTAKE",2023-05-22,0.05,0.05,2241343.14,708,0,-0.93,0,-2.74,"PB2024","Under 50M"
"elastos","ELA",2023-12-17,1.27,1.25,25441415.52,512,-0.02,-0.99,-0.02,-4.22,"PB2024","Under 50M"
"viction","VIC",2022-04-24,1.16,1.17,105657373.4,525,0.01,-0.05,0.01,0.27,"CW2020","Under 500M"
"playdapp","PDA",2022-01-22,0.79,0.7,212578692.2,631,-0.11,2.66,-0.12,1.21,"CW2020","Under 500M"
"lazio-fan-token","LAZIO",2022-12-20,3.23,3.41,29310275.43,787,0.06,-0.91,0.05,-2.32,"PB2024","Under 50M"
"dimo","DIMO",2023-03-02,0.08,0.08,0,562,0,3.32,0,1.46,"PB2024","Under 50M"
"gas","GAS",2022-03-28,5.47,5.54,56094192.25,175,0.01,1.65,0.01,0.88,"CW2020","Under 100M"
"hedera","HBAR",2021-08-31,0.25,0.25,2382820194,25,0,0.2,0,0.25,"BR2020","Under 10B"
"propchain","PROPC",2023-06-27,1.23,1.22,0,603,-0.01,-0.25,-0.01,-0.3,"PB2024","Under 50M"
"gelato","GEL",2021-10-03,2.58,2.65,0,674,0.03,0.64,0.03,0.5,"BR2020","Under 50M"
"gnosis-gno","GNO",2018-04-28,104.2,110.04,121552397.4,97,0.06,0.13,0.05,0.23,"CW2016","Under 500M"
"goldfinch-protocol","GFI",2023-09-22,0.45,0.44,12783397.87,450,-0.02,-0.94,-0.02,-2.72,"PB2024","Under 50M"
"ichi","ICHI",2021-01-29,4.43,4.62,1344044.42,865,0.04,0.15,0.04,0.15,"BR2020","Under 50M"
"tectum","TET",2023-10-11,3.54,3.58,3477111.5,455,0.01,-0.47,0.01,-0.63,"PB2024","Under 50M"
"ava","AVA",2019-04-26,0.16,0.17,6815916.38,725,0.06,0.45,0.06,0.31,"PB2020","Under 50M"
"sxp","SXP",2022-02-09,1.51,1.54,299450547.9,276,0.02,4.93,0.02,1.79,"CW2020","Under 500M"
"dash","DASH",2019-09-18,94.86,98.08,887194384.9,178,0.03,252.42,0.03,5.52,"PB2020","Under 1B"
"streamr","DATA",2020-05-06,0.08,0.08,53176793.96,549,0,587.84,0,6.35,"PB2020","Under 100M"
"gmx","GMX",2022-12-05,53.32,51.53,411750989.6,243,-0.03,1.92,-0.03,1.04,"PB2024","Under 500M"
"wrapped-tron","WTRX",2023-11-23,0.1,0.1,9016951188,202,0,0.57,0,0.36,"PB2024","Under 10B"
"bitcoin","BTC",2015-03-24,266.58,245.6,3432718154,1,-0.08,0.69,-0.08,0.49,"CW2014","Under 10B"
"dero","DERO",2020-11-14,0.49,0.47,4731280.82,644,-0.04,-0.76,-0.04,-1.36,"BR2020","Under 50M"
"netrum","NEOM",2020-12-27,0.03,0.08,175342.89,609,1.67,-0.96,0.98,-3.32,"BR2020","Under 50M"
"global-currency-reserve","KWD",2019-11-24,0.03,0.03,2845255.24,514,0,7164.49,0,8.87,"PB2020","Under 50M"
"decentraland","MANA",2021-04-29,1.55,1.46,2302074871,95,-0.06,519.52,-0.06,6.28,"CW2020","Under 10B"
"nexo","NEXO",2022-11-18,0.7,0.7,390400155.1,108,0,1.54,0,0.87,"CW2020","Under 500M"
"veruscoin","VRSC",2022-03-02,0.83,0.76,50946607.38,531,-0.08,7.18,-0.09,2.08,"CW2020","Under 100M"
"ocean-protocol","OCEAN",2023-08-23,0.3,0.31,188609180.4,129,0.03,1246.53,0.03,7.25,"PB2024","Under 500M"
"veruscoin","VRSC",2023-11-11,0.9,0.79,59000292.87,531,-0.12,6.48,-0.13,2.06,"PB2024","Under 100M"
"manchester-city-fan-token","CITY",2022-05-22,7.59,5.99,21026385.9,802,-0.21,-0.72,-0.24,-1.24,"CW2020","Under 50M"
"tether","USDT",2020-10-19,1,1,15846170308,3,0,0.12,0,0.15,"BR2020","Under 50B"
"dash","DASH",2024-04-20,29.62,31.47,370089183.4,178,0.06,68.5,0.06,4.15,"HD2024","Under 500M"
"tominet","TOMI",2024-03-14,1.18,1.11,108839835.2,561,-0.06,3.04,-0.06,1.43,"PB2024","Under 500M"
"polkadot-new","DOT",2022-06-02,9.47,9.9,9774743863,14,0.05,2,0.04,1.13,"CW2020","Under 10B"
"firmachain","FCT",2022-02-21,0.1,0.09,31519916.46,615,-0.1,6.69,-0.11,2.03,"CW2020","Under 50M"
"livepeer","LPT",2022-03-18,24.83,25.78,545655322.8,142,0.04,4.55,0.04,1.62,"CW2020","Under 1B"
"hive-blockchain","HIVE",2024-04-03,0.39,0.4,197879502.3,319,0.03,-0.64,0.03,-0.91,"PB2024","Under 500M"
"boson-protocol","BOSON",2021-12-15,1.46,1.55,97096596.66,509,0.06,-0.71,0.06,-1.22,"CW2020","Under 100M"
"games-for-a-living","GFAL",2024-02-20,0.03,0.03,55072468.97,580,0,2.34,0,1.22,"PB2024","Under 100M"
"paxos-standard","USDP",2018-10-12,1.01,1.01,21357075.34,360,0,0.02,0,0.02,"CW2016","Under 50M"
"enjin-coin","ENJ",2022-08-25,0.56,0.57,511267546.1,143,0.02,36.74,0.02,3.46,"CW2020","Under 1B"
"moonriver","MOVR",2023-07-29,5.01,5.03,37089418.42,397,0,Inf,0,Inf,"PB2024","Under 50M"
"dusk","DUSK",2020-01-27,0.04,0.04,8194066.13,350,0,-0.8,0,-1.61,"PB2020","Under 50M"
"ampleforth-governance-token","FORTH",2022-12-28,2.86,2.82,42415558.65,543,-0.01,-0.95,-0.01,-2.91,"PB2024","Under 50M"
"benqi","QI",2022-01-19,0.09,0.08,27507857.13,504,-0.11,Inf,-0.12,Inf,"CW2020","Under 50M"
"fantom","FTM",2021-10-04,1.47,1.39,3547023510,50,-0.05,619.58,-0.06,6.43,"BR2020","Under 10B"
"storj","STORJ",2021-11-26,2.21,2.73,960363517.3,262,0.24,0.48,0.21,0.46,"CW2020","Under 1B"
"dydx-ethdydx","ETHDYDX",2022-10-03,1.2,1.27,83149388.5,117,0.06,Inf,0.06,Inf,"CW2020","Under 100M"
"counterparty","XCP",2017-01-03,1.82,1.93,5066500.53,817,0.06,-0.86,0.06,-1.83,"BR2016","Under 50M"
"origin-protocol","OGN",2020-04-16,0.21,0.23,7465063.35,468,0.1,-0.05,0.09,-0.05,"PB2020","Under 50M"
"tether","USDT",2015-09-15,1,1,451600,3,0,0.07,0,0.07,"PB2016","Under 50M"
"metal","MTL",2018-03-30,3.83,3.52,78720544.52,406,-0.08,0.95,-0.08,0.59,"CW2016","Under 100M"
"monero","XMR",2015-08-28,0.47,0.48,4382126.85,48,0.02,-0.75,0.02,-1.28,"CW2014","Under 50M"
"phoenix-global-new","PHB",2023-11-22,0.7,0.77,35265967.77,480,0.1,-0.43,0.1,-0.6,"PB2024","Under 50M"
"gmx","GMX",2023-04-22,73.06,74.45,643967164.8,243,0.02,2.99,0.02,1.38,"PB2024","Under 1B"
"avalanche","AVAX",2022-06-16,18.23,15.73,4420959433,12,-0.14,1.91,-0.15,1.2,"CW2020","Under 10B"
"singularitydao","SDAO",2023-12-05,0.56,0.55,45495983.47,582,-0.02,-0.28,-0.02,-0.2,"PB2024","Under 50M"
"tranchess","CHESS",2023-06-30,0.13,0.13,16001031,744,0,-0.7,0,-1.11,"PB2024","Under 50M"
"stasis-euro","EURS",2021-01-06,1.23,1.19,37989362.99,368,-0.03,0.07,-0.03,0.04,"BR2020","Under 50M"
"polymesh","POLYX",2022-09-19,0.16,0.15,0,189,-0.06,-0.37,-0.06,-0.45,"CW2020","Under 50M"
"iagon","IAG",2023-07-09,0.06,0.07,0,584,0.17,-0.35,0.15,-0.45,"PB2024","Under 50M"
"apecoin-ape","APE",2022-11-08,4.6,3.9,1198171834,99,-0.15,3.21,-0.17,1.34,"CW2020","Under 10B"
"rocket-vault-rocketx","RVF",2023-04-29,0.12,0.12,8834163.12,714,0,-0.54,0,-0.85,"PB2024","Under 50M"
"theta-network","THETA",2018-10-16,0.09,0.09,63759456.19,46,0,-0.11,0,-0.14,"CW2016","Under 100M"
"moonbeam","GLMR",2023-08-06,0.23,0.23,158017174.3,236,0,-0.98,0,-3.9,"PB2024","Under 500M"
"fc-porto","PORTO",2021-12-23,3.24,3.52,27447708.86,866,0.09,-0.6,0.08,-0.93,"CW2020","Under 50M"
"cosmos","ATOM",2021-04-04,20.25,21.74,4608467479,34,0.07,2.54,0.07,1.23,"CW2020","Under 10B"
"axie-infinity","AXS",2023-04-04,8.26,8.42,976066978.3,80,0.02,34.75,0.02,3.64,"PB2024","Under 1B"
"tokenlon-network-token","LON",2022-08-13,0.7,0.69,30876661.52,440,-0.01,-0.67,-0.01,-1.12,"CW2020","Under 50M"
"marlin","POND",2021-11-23,0.09,0.1,73219482.89,308,0.11,2.35,0.11,1.23,"CW2020","Under 100M"
"aurora-near","AURORA",2022-01-19,27.84,23.86,0,393,-0.14,1.34,-0.15,0.85,"CW2020","Under 50M"
"aventus","AVT",2017-11-29,2.95,2.59,15514860,830,-0.12,-0.45,-0.13,-0.59,"CW2016","Under 50M"
"horizen","ZEN",2020-02-06,10.34,10.81,90420304.56,373,0.05,-0.34,0.04,-0.32,"PB2020","Under 100M"
"ethernity-chain","ERN",2023-11-25,1.68,1.94,38049341.8,448,0.15,-0.75,0.14,-1.35,"PB2024","Under 50M"
"gelato","GEL",2024-03-03,0.79,0.81,89096731.38,674,0.03,-0.74,0.03,-1.25,"PB2024","Under 100M"
"nfprompt","NFP",2024-03-31,0.81,0.82,205397826.2,400,0.01,-0.33,0.01,-0.34,"PB2024","Under 500M"
"gods-unchained","GODS",2023-05-11,0.17,0.17,36125486.09,535,0,-0.97,0,-3.53,"PB2024","Under 50M"
"rlc","RLC",2018-06-12,1.2,1.12,89992365.23,283,-0.07,3.23,-0.07,1.48,"CW2016","Under 100M"
"gemini-dollar","GUSD",2019-02-28,1.01,1,69909113.4,449,-0.01,-0.05,-0.01,-0.04,"PB2020","Under 100M"
"near-protocol","NEAR",2022-09-01,4.37,4.34,3363261074,17,-0.01,1.48,-0.01,0.82,"CW2020","Under 10B"
"aelf","ELF",2022-04-19,0.33,0.34,184910466.9,159,0.03,-0.68,0.03,-1.06,"CW2020","Under 500M"
"gemini-dollar","GUSD",2022-04-28,1,1,202501698.6,449,0,-0.14,0,-0.07,"CW2020","Under 500M"
"nem","XEM",2017-10-04,0.22,0.22,1966104000,186,0,8.46,0,2.25,"CW2016","Under 10B"
"propy","PRO",2022-02-07,2.12,2.19,161366304.3,232,0.03,-0.02,0.03,0.01,"CW2020","Under 500M"
"quant","QNT",2021-01-26,20.82,21.55,260110015.8,68,0.04,55.33,0.03,3.91,"BR2020","Under 500M"
"metal","MTL",2017-07-19,3.33,3.24,68402019.12,406,-0.03,0.85,-0.03,0.61,"BR2016","Under 100M"
"function-x","FX",2021-08-29,0.45,1.01,84430661.55,539,1.24,2.03,0.81,1.01,"BR2020","Under 100M"
"elastos","ELA",2022-06-17,1.49,1.54,31431403.94,512,0.03,-0.98,0.03,-4.04,"CW2020","Under 50M"
"monero","XMR",2017-10-02,93.56,91.54,1388295450,48,-0.02,32.96,-0.02,3.78,"BR2016","Under 10B"
"toncoin","TON",2022-09-01,1.49,1.48,1803061825,9,-0.01,2.55,-0.01,-0.63,"CW2020","Under 10B"
"nuls","NULS",2019-07-10,0.86,0.79,58758673.38,513,-0.08,5.44,-0.08,1.94,"PB2020","Under 100M"
"netrum","NEOM",2023-08-04,2.09,2.08,4455273.32,609,0,430360.06,0,12.97,"PB2024","Under 50M"
"avinoc","AVINOC",2023-12-24,0.06,0.07,26336879.66,741,0.17,-0.47,0.15,-0.61,"PB2024","Under 50M"
"sushiswap","SUSHI",2023-10-03,0.59,0.58,135085649.5,251,-0.02,-0.85,-0.02,-1.98,"PB2024","Under 500M"
"openfabric-ai","OFN",2024-04-01,0.56,0.5,28572887.4,724,-0.11,1.66,-0.11,1.03,"PB2024","Under 50M"
"bitcoin-sv","BSV",2022-09-06,53.59,49.58,950082078.1,70,-0.07,-0.52,-0.08,-0.79,"CW2020","Under 1B"
"multi-collateral-dai","DAI",2021-05-07,1,1,4537077251,22,0,0,0,0.02,"CW2020","Under 10B"
"secret","SCRT",2020-10-29,0.35,0.33,18576168.59,407,-0.06,-0.54,-0.06,-0.77,"BR2020","Under 50M"
"synthetix","SNX",2021-05-22,16.42,14.89,1710237370,87,-0.09,78.42,-0.1,4.39,"CW2020","Under 10B"
"polkadot-new","DOT",2023-11-12,5.55,5.71,7184948303,14,0.03,0.62,0.03,0.57,"PB2024","Under 10B"
"litecoin-ultra","BTCD",2018-01-31,0.11,0.12,120143.13,622,0.09,29.46,0.09,3.4,"CW2016","Under 50M"
"optimism-ethereum","OP",2023-12-22,2.52,3.49,3182803835,45,0.38,-0.31,0.33,-0.31,"PB2024","Under 10B"
"agoras-tokens","AGRS",2021-12-15,0.93,0.85,15273558.59,522,-0.09,11.1,-0.09,2.68,"CW2020","Under 50M"
